epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,911.542,1.14878,0.77681,1.21418,0.71047,0.66007,0.65608,0.32053,2.10229,1.28028,2.25661,0.00109415,0.00109415,0.00109415
185,916.621,1.11461,0.7724,1.20738,0.7221,0.65174,0.65846,0.31304,2.05651,1.29863,2.17993,0.0010892,0.0010892,0.0010892
186,921.552,1.14987,0.79702,1.23776,0.64894,0.69967,0.6697,0.30937,2.09727,1.31289,2.22172,0.00108425,0.00108425,0.00108425
187,926.453,1.13122,0.78905,1.22803,0.67032,0.67774,0.6576,0.3078,2.06487,1.23518,2.17121,0.0010793,0.0010793,0.0010793
188,931.496,1.15039,0.76824,1.21777,0.67179,0.66667,0.62719,0.29386,2.04476,1.28173,2.14528,0.00107435,0.00107435,0.00107435
189,936.388,1.12918,0.7775,1.21035,0.67049,0.68499,0.64749,0.29849,2.09287,1.29776,2.19756,0.0010694,0.0010694,0.0010694
190,941.283,1.10904,0.75097,1.20982,0.66734,0.69637,0.65262,0.30669,2.12617,1.30059,2.21791,0.00106445,0.00106445,0.00106445
191,946.263,1.10779,0.77685,1.20876,0.68435,0.66545,0.65932,0.30194,2.10214,1.29832,2.19905,0.0010595,0.0010595,0.0010595
192,951.169,1.0906,0.75249,1.2181,0.67171,0.64686,0.64913,0.29831,2.11763,1.27767,2.24874,0.00105455,0.00105455,0.00105455
193,955.998,1.09845,0.76775,1.214,0.68131,0.66007,0.65025,0.31073,2.08925,1.27128,2.21839,0.0010496,0.0010496,0.0010496
194,960.984,1.14127,0.77758,1.21614,0.71651,0.62561,0.64805,0.3091,2.0853,1.27961,2.19112,0.00104465,0.00104465,0.00104465
195,966.057,1.09936,0.77248,1.19151,0.69071,0.64122,0.63484,0.30691,2.08206,1.24914,2.19472,0.0010397,0.0010397,0.0010397
196,970.832,1.07787,0.74572,1.18849,0.69349,0.66459,0.63999,0.30034,2.07018,1.23995,2.19572,0.00103475,0.00103475,0.00103475
197,975.675,1.09954,0.7635,1.22492,0.67369,0.67327,0.65289,0.31459,2.04489,1.26161,2.16744,0.0010298,0.0010298,0.0010298
198,980.677,1.08635,0.74444,1.19823,0.63419,0.68317,0.65479,0.3133,2.05432,1.29479,2.15198,0.00102485,0.00102485,0.00102485
199,985.507,1.1054,0.76634,1.20471,0.65396,0.67985,0.64846,0.30614,2.06989,1.25209,2.22458,0.0010199,0.0010199,0.0010199
200,990.418,1.08281,0.75759,1.21439,0.69296,0.66292,0.66046,0.31322,2.06386,1.27333,2.20087,0.00101495,0.00101495,0.00101495
201,995.35,1.12473,0.74258,1.20402,0.6482,0.67657,0.65803,0.31668,2.04501,1.2821,2.18104,0.00101,0.00101,0.00101
202,1000.23,1.07907,0.74253,1.19417,0.69316,0.65609,0.67144,0.32176,2.08421,1.24536,2.20761,0.00100505,0.00100505,0.00100505
203,1005.05,1.09991,0.73704,1.19489,0.66665,0.68317,0.66467,0.31066,2.0966,1.23851,2.19599,0.0010001,0.0010001,0.0010001
204,1009.98,1.08867,0.73519,1.17387,0.71065,0.67657,0.65612,0.30844,2.09551,1.29344,2.19923,0.00099515,0.00099515,0.00099515
205,1015.04,1.08814,0.74202,1.18962,0.70957,0.637,0.67705,0.32783,2.04224,1.22387,2.1838,0.0009902,0.0009902,0.0009902
206,1019.82,1.08824,0.72836,1.19826,0.68424,0.67227,0.65897,0.3152,2.05926,1.20004,2.23182,0.00098525,0.00098525,0.00098525
207,1024.74,1.09931,0.74374,1.19543,0.64499,0.68317,0.64282,0.30229,2.06061,1.21233,2.21914,0.0009803,0.0009803,0.0009803
208,1030.09,1.08111,0.74438,1.18775,0.66799,0.69307,0.6561,0.31488,2.05811,1.21502,2.22079,0.00097535,0.00097535,0.00097535
209,1034.9,1.08915,0.73542,1.19625,0.69899,0.67327,0.66341,0.31836,2.03674,1.24278,2.19507,0.0009704,0.0009704,0.0009704
210,1039.72,1.06921,0.70795,1.18224,0.70139,0.64356,0.66594,0.31543,2.05667,1.23967,2.24716,0.00096545,0.00096545,0.00096545
211,1044.73,1.10153,0.76429,1.20881,0.66148,0.6836,0.6672,0.32316,2.03658,1.24867,2.15866,0.0009605,0.0009605,0.0009605
212,1049.72,1.06672,0.73417,1.19256,0.67352,0.68317,0.66403,0.31763,2.10874,1.32025,2.25641,0.00095555,0.00095555,0.00095555
213,1054.48,1.04234,0.73199,1.17876,0.70267,0.65347,0.66123,0.31157,2.10078,1.3322,2.27608,0.0009506,0.0009506,0.0009506
214,1059.41,1.05778,0.72829,1.17156,0.68357,0.65677,0.64001,0.30585,2.1162,1.23711,2.29163,0.00094565,0.00094565,0.00094565
215,1064.35,1.06779,0.72302,1.1944,0.61637,0.73267,0.63753,0.31054,2.07472,1.30952,2.26452,0.0009407,0.0009407,0.0009407
216,1069.22,1.07322,0.72967,1.17635,0.65517,0.66667,0.63227,0.30637,2.07635,1.27571,2.23996,0.00093575,0.00093575,0.00093575
217,1073.98,1.04459,0.72662,1.17206,0.62589,0.69967,0.63503,0.30613,2.11344,1.27941,2.2851,0.0009308,0.0009308,0.0009308
218,1079.16,1.07682,0.74896,1.18856,0.64306,0.68377,0.62914,0.30086,2.10194,1.36397,2.2793,0.00092585,0.00092585,0.00092585
219,1083.97,1.02574,0.71359,1.15254,0.66115,0.68257,0.65553,0.30725,2.10335,1.31172,2.27495,0.0009209,0.0009209,0.0009209
220,1088.77,1.02572,0.71517,1.14319,0.68682,0.64417,0.6607,0.31011,2.08177,1.26268,2.27119,0.00091595,0.00091595,0.00091595
221,1093.8,1.03383,0.70046,1.17624,0.69292,0.63696,0.64617,0.30984,2.06174,1.28386,2.2598,0.000911,0.000911,0.000911
222,1098.71,1.02865,0.70304,1.14116,0.69325,0.64026,0.64893,0.31308,2.09123,1.30541,2.24693,0.00090605,0.00090605,0.00090605
223,1103.59,0.99948,0.68521,1.1421,0.64726,0.68317,0.64862,0.31404,2.10178,1.28149,2.2409,0.0009011,0.0009011,0.0009011
224,1108.6,1.07467,0.73431,1.18806,0.68307,0.67575,0.65255,0.30371,2.07172,1.32096,2.19382,0.00089615,0.00089615,0.00089615
225,1113.6,1.01034,0.70471,1.17003,0.67893,0.63036,0.64864,0.3085,2.07425,1.33013,2.24614,0.0008912,0.0008912,0.0008912
226,1118.42,1.02255,0.71715,1.19116,0.62517,0.69357,0.64809,0.30703,2.05285,1.30251,2.25626,0.00088625,0.00088625,0.00088625
227,1123.31,1.03871,0.73128,1.16051,0.66971,0.66919,0.65398,0.30305,2.07611,1.29548,2.2936,0.0008813,0.0008813,0.0008813
228,1128.39,1.03409,0.69043,1.15535,0.62697,0.68317,0.64495,0.307,2.05094,1.29052,2.22759,0.00087635,0.00087635,0.00087635
229,1133.16,1.04891,0.7282,1.18273,0.63108,0.67182,0.65151,0.29967,2.06669,1.2992,2.25885,0.0008714,0.0008714,0.0008714
230,1138.08,1.01049,0.72699,1.18886,0.68079,0.64756,0.65327,0.30701,2.05891,1.25421,2.24143,0.00086645,0.00086645,0.00086645
231,1143.07,1.00595,0.70118,1.13187,0.68269,0.65677,0.6446,0.30784,2.07954,1.32578,2.26295,0.0008615,0.0008615,0.0008615
232,1147.96,1.0141,0.70031,1.14775,0.65893,0.66997,0.645,0.30712,2.08724,1.35357,2.26746,0.00085655,0.00085655,0.00085655
233,1152.84,1.05582,0.70975,1.15509,0.64895,0.6955,0.64901,0.30257,2.12765,1.3051,2.31778,0.0008516,0.0008516,0.0008516
234,1157.83,1.0068,0.70868,1.13402,0.65221,0.70297,0.6517,0.3054,2.10517,1.3078,2.27495,0.00084665,0.00084665,0.00084665
235,1162.78,1.01267,0.69594,1.1588,0.6474,0.69307,0.64129,0.30475,2.11053,1.33505,2.28053,0.0008417,0.0008417,0.0008417
236,1167.51,1.01851,0.69879,1.14448,0.67741,0.64452,0.65427,0.30916,2.08641,1.35838,2.26076,0.00083675,0.00083675,0.00083675
237,1172.1,1.01261,0.67994,1.14616,0.65558,0.65017,0.63909,0.30895,2.07392,1.35154,2.24678,0.0008318,0.0008318,0.0008318
238,1177.16,0.99797,0.68426,1.15171,0.69858,0.63366,0.65683,0.31184,2.09088,1.31753,2.28033,0.00082685,0.00082685,0.00082685
239,1181.96,1.00974,0.69343,1.16194,0.7009,0.64026,0.6748,0.32606,2.05235,1.26488,2.24438,0.0008219,0.0008219,0.0008219
240,1186.83,0.987,0.67916,1.14701,0.69885,0.64334,0.67257,0.32323,2.0572,1.29197,2.24904,0.00081695,0.00081695,0.00081695
