epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1392.99,0.94778,0.54655,1.15339,0.9537,0.95812,0.97404,0.65927,1.22495,0.49711,1.48853,0.00111395,0.00111395,0.00111395
181,1400.81,0.95358,0.56055,1.15323,0.95334,0.96512,0.97337,0.65516,1.21551,0.49567,1.50775,0.001109,0.001109,0.001109
182,1408.64,0.92189,0.53936,1.16368,0.95506,0.98837,0.97327,0.66238,1.17685,0.49545,1.45484,0.00110405,0.00110405,0.00110405
183,1416.51,0.94723,0.55677,1.14581,0.94913,0.97621,0.97546,0.67852,1.17189,0.47583,1.44589,0.0010991,0.0010991,0.0010991
184,1423.95,0.95261,0.54685,1.14747,0.94803,0.95444,0.97515,0.66932,1.19761,0.49483,1.47064,0.00109415,0.00109415,0.00109415
185,1431.74,0.95069,0.56288,1.17726,0.94916,0.97699,0.98019,0.67209,1.19632,0.48183,1.46417,0.0010892,0.0010892,0.0010892
186,1439.24,0.95701,0.54953,1.16441,0.95627,0.96512,0.97912,0.67016,1.18972,0.49401,1.48126,0.00108425,0.00108425,0.00108425
187,1447.08,0.93259,0.54764,1.15926,0.9489,0.96512,0.97642,0.68282,1.15486,0.49932,1.47448,0.0010793,0.0010793,0.0010793
188,1454.83,0.93485,0.54907,1.1534,0.95347,0.95311,0.97862,0.67248,1.16982,0.50712,1.44733,0.00107435,0.00107435,0.00107435
189,1462.56,0.93375,0.56179,1.15864,0.94147,0.97093,0.9725,0.67751,1.18332,0.48677,1.45302,0.0010694,0.0010694,0.0010694
190,1470.27,0.91992,0.55177,1.15202,0.94876,0.95349,0.97594,0.67777,1.16894,0.49238,1.46667,0.00106445,0.00106445,0.00106445
191,1477.79,0.91115,0.5582,1.1385,0.94776,0.9593,0.97638,0.66744,1.21394,0.52718,1.5,0.0010595,0.0010595,0.0010595
192,1485.49,0.93274,0.55373,1.1677,0.94082,0.96512,0.97681,0.65527,1.22172,0.50325,1.51862,0.00105455,0.00105455,0.00105455
193,1493.1,0.95329,0.55382,1.1624,0.96429,0.94186,0.97723,0.64951,1.22158,0.50962,1.47668,0.0010496,0.0010496,0.0010496
194,1500.79,0.96771,0.55922,1.18044,0.94735,0.95349,0.96539,0.65589,1.20857,0.49195,1.48938,0.00104465,0.00104465,0.00104465
195,1508.33,0.93291,0.54373,1.15684,0.96437,0.96512,0.98013,0.66485,1.1859,0.50133,1.49104,0.0010397,0.0010397,0.0010397
196,1516.02,0.92661,0.53117,1.15865,0.92391,0.98832,0.97499,0.65903,1.1789,0.48167,1.4647,0.00103475,0.00103475,0.00103475
197,1523.73,0.95218,0.53458,1.18058,0.94167,0.97093,0.97156,0.66234,1.17402,0.51439,1.45794,0.0010298,0.0010298,0.0010298
198,1531.41,0.93655,0.55546,1.16162,0.9693,0.9593,0.98094,0.67637,1.1757,0.48516,1.47594,0.00102485,0.00102485,0.00102485
199,1538.96,0.92933,0.53579,1.13751,0.94405,0.98091,0.97693,0.67172,1.18544,0.48099,1.49369,0.0010199,0.0010199,0.0010199
200,1546.77,0.92133,0.54348,1.1565,0.96528,0.96972,0.97642,0.67922,1.16286,0.48913,1.47025,0.00101495,0.00101495,0.00101495
201,1554.3,0.94611,0.54783,1.14121,0.95293,0.96512,0.96862,0.64317,1.26095,0.52929,1.53984,0.00101,0.00101,0.00101
202,1562.13,0.94415,0.54762,1.16293,0.96444,0.95349,0.97559,0.67233,1.18013,0.4868,1.48751,0.00100505,0.00100505,0.00100505
203,1569.55,0.92547,0.52327,1.15327,0.95758,0.9593,0.9696,0.66609,1.22359,0.50096,1.50213,0.0010001,0.0010001,0.0010001
204,1577.65,0.93615,0.54753,1.16127,0.95999,0.97645,0.97237,0.65609,1.24403,0.49541,1.48414,0.00099515,0.00099515,0.00099515
205,1585.48,0.92564,0.54281,1.15827,0.94341,0.96916,0.96737,0.66317,1.19212,0.49645,1.48566,0.0009902,0.0009902,0.0009902
206,1593.09,0.92309,0.54745,1.15438,0.9591,0.96512,0.97288,0.66184,1.22179,0.50802,1.51745,0.00098525,0.00098525,0.00098525
207,1600.55,0.91517,0.53383,1.13661,0.96347,0.95349,0.97909,0.67168,1.20842,0.50377,1.51398,0.0009803,0.0009803,0.0009803
208,1608.24,0.93218,0.54487,1.14302,0.94217,0.96512,0.95865,0.6465,1.21897,0.50849,1.50616,0.00097535,0.00097535,0.00097535
209,1615.79,0.90814,0.52708,1.13089,0.95289,0.97093,0.97689,0.66075,1.22019,0.49485,1.49637,0.0009704,0.0009704,0.0009704
210,1623.47,0.9099,0.52489,1.1233,0.93628,0.9593,0.97479,0.667,1.22131,0.49617,1.50951,0.00096545,0.00096545,0.00096545
211,1631.17,0.90253,0.52491,1.14704,0.94559,0.95349,0.97254,0.66163,1.23462,0.50771,1.50797,0.0009605,0.0009605,0.0009605
212,1638.88,0.90274,0.53227,1.12921,0.96425,0.94077,0.9774,0.65812,1.2147,0.5215,1.49048,0.00095555,0.00095555,0.00095555
213,1646.74,0.90619,0.5218,1.13446,0.94197,0.97093,0.97422,0.66091,1.20424,0.51794,1.50299,0.0009506,0.0009506,0.0009506
214,1654.35,0.91692,0.52224,1.14272,0.93645,0.96512,0.97424,0.6613,1.21946,0.51775,1.51097,0.00094565,0.00094565,0.00094565
215,1662.15,0.88071,0.51277,1.12719,0.93602,0.97093,0.96388,0.66321,1.22387,0.49346,1.50982,0.0009407,0.0009407,0.0009407
216,1669.76,0.91038,0.5334,1.15363,0.94742,0.9429,0.9648,0.65782,1.2168,0.49023,1.51166,0.00093575,0.00093575,0.00093575
217,1677.57,0.91043,0.54071,1.14002,0.95247,0.96512,0.9766,0.66765,1.22008,0.48277,1.52429,0.0009308,0.0009308,0.0009308
218,1684.92,0.90809,0.52002,1.14422,0.96266,0.97093,0.98088,0.66897,1.20628,0.46476,1.52774,0.00092585,0.00092585,0.00092585
219,1692.68,0.91062,0.52901,1.13939,0.9491,0.97571,0.97532,0.65882,1.21845,0.47392,1.50735,0.0009209,0.0009209,0.0009209
220,1700.3,0.89302,0.50821,1.13411,0.96522,0.96815,0.97283,0.67251,1.19467,0.47636,1.49334,0.00091595,0.00091595,0.00091595
221,1708.16,0.89677,0.5159,1.12691,0.9589,0.9496,0.96821,0.662,1.18751,0.48431,1.50742,0.000911,0.000911,0.000911
222,1715.88,0.88276,0.51284,1.13245,0.96457,0.9593,0.97617,0.67579,1.18587,0.49475,1.50988,0.00090605,0.00090605,0.00090605
223,1723.48,0.9101,0.5164,1.14305,0.95998,0.97614,0.98015,0.67292,1.17349,0.46925,1.47866,0.0009011,0.0009011,0.0009011
224,1731.14,0.88928,0.51662,1.11869,0.9289,0.98742,0.97674,0.67413,1.16417,0.47902,1.48036,0.00089615,0.00089615,0.00089615
225,1738.91,0.88341,0.48509,1.12427,0.94723,0.9593,0.97562,0.67172,1.18965,0.48071,1.49958,0.0008912,0.0008912,0.0008912
226,1746.8,0.86839,0.48986,1.11913,0.96841,0.9593,0.96946,0.6514,1.20626,0.49422,1.49602,0.00088625,0.00088625,0.00088625
227,1754.35,0.90619,0.50951,1.12405,0.95943,0.96258,0.97482,0.65631,1.19334,0.4868,1.48728,0.0008813,0.0008813,0.0008813
228,1761.87,0.91994,0.51962,1.13818,0.95346,0.9593,0.9689,0.65246,1.17686,0.48526,1.45942,0.00087635,0.00087635,0.00087635
229,1769.64,0.87792,0.50104,1.12243,0.94546,0.95349,0.97817,0.65386,1.18215,0.47595,1.4661,0.0008714,0.0008714,0.0008714
230,1777.23,0.88003,0.51299,1.13873,0.95072,0.9593,0.97923,0.65715,1.19359,0.48889,1.48553,0.00086645,0.00086645,0.00086645
231,1784.65,0.88813,0.5025,1.1337,0.94783,0.97093,0.97811,0.6633,1.2255,0.49264,1.51934,0.0008615,0.0008615,0.0008615
232,1792.43,0.8848,0.49789,1.1227,0.95287,0.97093,0.97843,0.66266,1.18826,0.48292,1.49293,0.00085655,0.00085655,0.00085655
233,1800.01,0.89677,0.49937,1.12599,0.95392,0.96281,0.97563,0.65199,1.21953,0.48002,1.51357,0.0008516,0.0008516,0.0008516
234,1807.83,0.8989,0.51601,1.13406,0.94827,0.97093,0.98025,0.65736,1.21081,0.47843,1.51207,0.00084665,0.00084665,0.00084665
235,1815.46,0.88897,0.49354,1.12959,0.94294,0.97093,0.98158,0.67127,1.18651,0.48287,1.48563,0.0008417,0.0008417,0.0008417
236,1823.21,0.87316,0.50039,1.13196,0.94686,0.9593,0.97545,0.66239,1.19082,0.46829,1.47884,0.00083675,0.00083675,0.00083675
237,1830.77,0.86753,0.48881,1.11323,0.95944,0.9626,0.98104,0.66428,1.19921,0.47448,1.49424,0.0008318,0.0008318,0.0008318
238,1838.65,0.88649,0.49765,1.12766,0.93674,0.97674,0.97941,0.66961,1.20721,0.48783,1.49811,0.00082685,0.00082685,0.00082685
239,1846.12,0.88727,0.48938,1.12109,0.93245,0.96512,0.97992,0.66118,1.23739,0.4852,1.50471,0.0008219,0.0008219,0.0008219
240,1853.95,0.88207,0.5044,1.11048,0.9441,0.94767,0.9746,0.66434,1.22175,0.4886,1.5084,0.00081695,0.00081695,0.00081695
241,1861.56,0.88435,0.50613,1.12003,0.92771,0.97001,0.97055,0.64597,1.19929,0.49216,1.50297,0.000812,0.000812,0.000812
242,1869.3,0.87788,0.48911,1.13554,0.94247,0.94767,0.97504,0.65185,1.18767,0.49737,1.50626,0.00080705,0.00080705,0.00080705
243,1876.95,0.8961,0.50253,1.13288,0.95927,0.95858,0.973,0.65367,1.21992,0.50192,1.52751,0.0008021,0.0008021,0.0008021
244,1884.55,0.87767,0.49838,1.1339,0.96351,0.94767,0.97039,0.6531,1.22665,0.48375,1.527,0.00079715,0.00079715,0.00079715
245,1892.18,0.88987,0.5014,1.13021,0.94141,0.97093,0.9755,0.65393,1.21876,0.48308,1.5151,0.0007922,0.0007922,0.0007922
246,1899.85,0.86386,0.47641,1.11494,0.94968,0.96512,0.97234,0.65343,1.23245,0.50799,1.51276,0.00078725,0.00078725,0.00078725
247,1907.37,0.85665,0.48959,1.11284,0.9318,0.97093,0.97824,0.66565,1.22608,0.50399,1.49526,0.0007823,0.0007823,0.0007823
248,1915.43,0.89689,0.49263,1.13038,0.94699,0.96512,0.98055,0.67256,1.20916,0.47496,1.48172,0.00077735,0.00077735,0.00077735
249,1923.15,0.89981,0.49142,1.13464,0.9595,0.96423,0.98188,0.67407,1.19727,0.48146,1.47616,0.0007724,0.0007724,0.0007724
250,1930.82,0.86277,0.48395,1.10345,0.9425,0.96512,0.97812,0.66366,1.23531,0.49265,1.51813,0.00076745,0.00076745,0.00076745
251,1938.64,0.85941,0.49057,1.12442,0.94275,0.95746,0.97619,0.67125,1.2227,0.49205,1.51978,0.0007625,0.0007625,0.0007625
252,1946.27,0.8852,0.49087,1.1268,0.9584,0.95349,0.97457,0.6644,1.21504,0.49782,1.50936,0.00075755,0.00075755,0.00075755
253,1954.03,0.85142,0.50025,1.11614,0.95391,0.96275,0.97644,0.66766,1.22585,0.48365,1.52688,0.0007526,0.0007526,0.0007526
254,1961.54,0.86852,0.48387,1.11094,0.94317,0.96496,0.97531,0.65302,1.22347,0.48676,1.52219,0.00074765,0.00074765,0.00074765
255,1969.27,0.87422,0.48026,1.11113,0.94774,0.9593,0.97066,0.65086,1.26031,0.48661,1.55434,0.0007427,0.0007427,0.0007427
256,1976.86,0.87211,0.49056,1.11923,0.95898,0.95155,0.97972,0.66312,1.23435,0.47883,1.5453,0.00073775,0.00073775,0.00073775
257,1984.79,0.87683,0.48458,1.1268,0.95441,0.97674,0.98084,0.66754,1.22991,0.46876,1.54603,0.0007328,0.0007328,0.0007328
258,1992.51,0.83151,0.47502,1.11523,0.95833,0.96512,0.97627,0.65373,1.22686,0.48083,1.51568,0.00072785,0.00072785,0.00072785
259,2000.39,0.88184,0.48849,1.12936,0.96404,0.9593,0.9754,0.65058,1.21169,0.46074,1.49727,0.0007229,0.0007229,0.0007229
260,2007.82,0.86819,0.48233,1.11493,0.96957,0.9593,0.974,0.63441,1.23741,0.48869,1.54043,0.00071795,0.00071795,0.00071795
261,2015.69,0.87837,0.48845,1.12435,0.95242,0.97093,0.97614,0.65017,1.23732,0.47988,1.5447,0.000713,0.000713,0.000713
262,2023.19,0.8569,0.48357,1.12844,0.95847,0.97674,0.97683,0.65944,1.21382,0.47253,1.51306,0.00070805,0.00070805,0.00070805
263,2030.92,0.84578,0.4547,1.11352,0.949,0.97373,0.98217,0.66914,1.19622,0.47383,1.50071,0.0007031,0.0007031,0.0007031
264,2038.53,0.8514,0.48147,1.10682,0.9441,0.98188,0.97799,0.66094,1.19506,0.47095,1.51716,0.00069815,0.00069815,0.00069815
265,2046.28,0.88094,0.49332,1.13108,0.95996,0.97582,0.98098,0.66637,1.1956,0.46365,1.50267,0.0006932,0.0006932,0.0006932
266,2054.04,0.87408,0.48646,1.10183,0.94855,0.97674,0.97858,0.66652,1.19044,0.47009,1.4948,0.00068825,0.00068825,0.00068825
267,2061.68,0.86955,0.49345,1.10906,0.95897,0.97093,0.9755,0.66967,1.19407,0.47315,1.49195,0.0006833,0.0006833,0.0006833
268,2069.4,0.86336,0.4914,1.12527,0.94794,0.97093,0.9699,0.66246,1.22796,0.48848,1.512,0.00067835,0.00067835,0.00067835
269,2077.35,0.84657,0.46763,1.11244,0.96245,0.9593,0.97918,0.66092,1.19715,0.48544,1.49457,0.0006734,0.0006734,0.0006734
270,2085.26,0.85824,0.47963,1.10426,0.95535,0.97093,0.97614,0.65568,1.20657,0.47469,1.50194,0.00066845,0.00066845,0.00066845
271,2092.92,0.83765,0.46018,1.10108,0.95292,0.9593,0.97548,0.66525,1.20001,0.48834,1.5081,0.0006635,0.0006635,0.0006635
272,2100.72,0.85442,0.47888,1.11199,0.95853,0.94767,0.96637,0.65514,1.1954,0.48381,1.51117,0.00065855,0.00065855,0.00065855
273,2108.25,0.81356,0.46736,1.09684,0.92879,0.98837,0.97674,0.66611,1.21751,0.47999,1.51898,0.0006536,0.0006536,0.0006536
274,2116.17,0.8535,0.46906,1.1031,0.92706,0.98837,0.98158,0.6678,1.2179,0.47271,1.52315,0.00064865,0.00064865,0.00064865
275,2123.77,0.85378,0.4763,1.10395,0.93753,0.97674,0.97657,0.66151,1.21699,0.47666,1.51334,0.0006437,0.0006437,0.0006437
276,2131.63,0.8556,0.48407,1.11527,0.95143,0.97093,0.97907,0.66654,1.20692,0.46434,1.49597,0.00063875,0.00063875,0.00063875
277,2139.14,0.82359,0.45137,1.09448,0.96517,0.96669,0.97551,0.66265,1.23813,0.48589,1.52546,0.0006338,0.0006338,0.0006338
278,2146.89,0.85287,0.46771,1.11081,0.95358,0.95555,0.97322,0.6659,1.21938,0.47367,1.50222,0.00062885,0.00062885,0.00062885
279,2154.39,0.86848,0.48543,1.13244,0.93761,0.97674,0.97162,0.6681,1.21776,0.4806,1.48863,0.0006239,0.0006239,0.0006239
280,2162.15,0.84751,0.47009,1.09159,0.9467,0.96512,0.96708,0.65928,1.20836,0.47977,1.47118,0.00061895,0.00061895,0.00061895
281,2169.65,0.83811,0.46195,1.11121,0.95239,0.95349,0.97883,0.67982,1.20349,0.48101,1.47721,0.000614,0.000614,0.000614
282,2177.41,0.83645,0.47744,1.1017,0.95369,0.9593,0.97411,0.67054,1.19796,0.48405,1.48976,0.00060905,0.00060905,0.00060905
283,2185,0.82188,0.45679,1.09178,0.94315,0.97674,0.98166,0.67711,1.20132,0.46661,1.50376,0.0006041,0.0006041,0.0006041
284,2192.69,0.83793,0.46607,1.09675,0.93404,0.98801,0.98157,0.67764,1.18921,0.46088,1.50002,0.00059915,0.00059915,0.00059915
285,2200.25,0.83477,0.46681,1.09209,0.94693,0.97093,0.97431,0.66945,1.20987,0.47193,1.51108,0.0005942,0.0005942,0.0005942
286,2207.9,0.83313,0.44952,1.09776,0.94847,0.97674,0.97215,0.66736,1.20818,0.48078,1.5109,0.00058925,0.00058925,0.00058925
287,2215.57,0.83824,0.47574,1.10796,0.94275,0.98837,0.9788,0.68213,1.18235,0.45067,1.48607,0.0005843,0.0005843,0.0005843
